,File_Name,Book_Name,Topics,Named_Entities
834,edu622_DemocracyEducation_ocr.pdf,Democracy Education,macmillan:0.969 | oh:0.877 | pestalozzi:0.844 | bolt:0.814 | rousseau:0.813 | rousseaus:0.804 | pestalozzian:0.792 | pestalozzis:0.791 | pestalozzianism:0.787 | psychologythe:0.780 | reformation:0.761 | rousseaurousseaus:0.759 | rousseauof:0.758 | protestantism:0.751 | protestantismluther:0.735 | reformationthe:0.727 | psychologynowhere:0.725 | inn:0.720 | protestant:0.715 | athens:0.714 | teachertraining:0.703 | emotions:0.700 | renaissance:0.696 | chivalry:0.692 | protestantismprotestantism:0.683,F:0.647 | Idea:0.014 | Will:0.012 | Science:0.011 | SCIENCE:0.011 | PROBLEM:0.011 | Educational:0.010 | Nature:0.009 | History:0.008 | Knowledge:0.007 | FOLKWAYS:0.006 | Habit:0.006 | Folkways:0.006 | INTELLECTUAL:0.006 | Intellectual:0.006 | State:0.006 | EVOLUTION:0.006 | Intelligence:0.005 | Plato:0.005 | PLATO:0.005 | Cap:0.005 | Place:0.005 | Hope:0.004 | Greek:0.004 | SENSE:0.004
835,edu352_TeachingHighSchoolSubjects_ocr.pdf,Teaching High School Subjects,qualifications:0.922 | industry:0.922 | five:0.860 | dewey:0.809 | danger:0.794 | fifth:0.793 | appleton:0.784 | two:0.777 | sevensided:0.767 | poetry:0.764 | compensation:0.764 | infective:0.742 | personality:0.733 | qualified:0.731 | characters:0.731 | habitformation:0.722 | audience:0.720 | disciplinary:0.715 | moral:0.701 | agricultural:0.700 | noun:0.699 | humanities:0.698 | agriculture:0.697 | bureau:0.695 | welfare:0.688,Rampart:0.191 | the Creator:0.047 | Study:0.034 | ABC:0.028 | Education:0.025 | History:0.017 | Robinson:0.016 | Spanish:0.016 | New Work:0.016 | RoosEvett:0.015 | the High School:0.015 | Theodore Roosevelt:0.015 | Leopotp:0.015 | War Aims:0.014 | Him A. ‘‘Theory:0.013 | The Reaching Objectives:0.013 | Johnson:0.013 | Henry Lay:0.013 | FRANKLIN T.:0.012 | Dewey:0.011 | the Gospel ministry:0.011 | Association Dress:0.011 | Cuarues:0.009 | Habit:0.008 | Native Retentiveness:0.008
836,edu039_MarkingSystem_ocr.pdf,Marking System,"went:0.663 | showing:0.640 | empty:0.621 | none:0.496 | exempt:0.463 | exemption:0.456 | examination:0.444 | equivalent:0.440 | i928:0.436 | gets:0.405 | of:0.400 | get:0.369 | tearworn:0.369 | smith:0.361 | approximate
:0.328 | pass:0.245 | marks:0.226 | distribution:0.218 | :0.205 | students:0.196 | courses:0.145 | course:0.078 | mark:0.047 | cent:0.041 | per:0.038",P:0.548 | Course:0.070 | Marks:0.065 | Students:0.054 | Hart:0.044 | ARTS:0.026 | CHART:0.021 | University:0.016 | THEORETICAL:0.014 | CHARTS:0.008 | Groups:0.008 | Cornell:0.008 | Meyer:0.006 | Cornell University:0.006 | TAL:0.005 | College of Saw:0.005 | Fig:0.004 | Psychol:0.004 | the Marking System:0.004 | ComBineD:0.004 | INDIVIDUAL COURSES:0.003 | TYPICAL:0.003 | Cortes of ARTS:0.003 | Tearworn:0.003 | Course M:0.003
837,edu184_EducationForEfficiency_ocr.pdf,Education For Efficiency,"erred:0.700 | err:0.674 | thaw:0.616 | worst
:0.555 | vocational:0.441 | colleges:0.345 | courses:0.320 | college:0.314 | classes:0.314 | education:0.275 | :0.253 | schools:0.210 | educational:0.180 | school:0.162 | educated:0.145 | people:0.046 | high:0.040 | high school:0.040 | life:0.039 | industrial:0.036 | one:0.035 | agriculture:0.033 | men:0.028 | universal education:0.026 | man:0.026",AGRICULTURE:0.134 | EFFICIENCY:0.092 | Peri:0.073 | America:0.058 | PROBLEM:0.052 | UNITY:0.051 | State:0.050 | American:0.046 | Vol:0.038 | Soil:0.027 | Farmers:0.026 | Nature:0.024 | Illinois:0.020 | ILLINOIS:0.020 | AMERICAN AGRICULTURE:0.017 | Normal:0.015 | Word:0.011 | Agricultural Education:0.010 | Association:0.008 | MECHANICS:0.008 | India:0.006 | Indian:0.006 | Insane:0.005 | Outlook:0.004 | Turner:0.004
838,edu662_ParenthoodChildNurture_ocr.pdf,Parenthood Child Nurture,"childs:0.564 | parent:0.482 | age:0.348 | growth
:0.347 | child:0.344 | children:0.241 | childhood:0.230 | development:0.178 | parents:0.169 | education:0.124 | may:0.041 | little:0.041 | one:0.031 | time:0.028 | study:0.025 | years:0.025 | little child:0.024 | life:0.022 | body:0.018 | first:0.018 | home:0.017 | child study:0.017 | must:0.016 | food:0.016 | mother:0.015",Children:0.200 | Childhood:0.105 | CONTROL:0.052 | Birth:0.033 | LEE:0.033 | PARENTHOOD:0.033 | Love:0.028 | Child Development:0.028 | Harrison:0.019 | Guest:0.019 | Child Life:0.014 | Miles:0.014 | Whittier:0.014 | Elizabeth Harrison:0.014 | Thorndike:0.014 | GEORGE:0.009 | Paterson DuBois:0.009 | Longfellow:0.009 | Lay Life:0.009 | Calmer:0.009 | Edgar Guest:0.009 | May You:0.009 | Misunderstood Children:0.009 | Quite Future:0.009 | Dorothy Garfield Either:0.009
839,edu318_PrinciplesEducation_ocr.pdf,Principles Education,tic:0.948 | fatigue:0.872 | vol:0.857 | habits:0.827 | habit:0.824 | imitation:0.816 | serenity:0.814 | bid:0.810 | habitual:0.788 | educational:0.788 | instinctive:0.779 | monograph:0.779 | deafness:0.773 | twelve:0.762 | consciousness:0.760 | natures:0.755 | deaf:0.752 | phylogeny:0.749 | ganglionic:0.742 | phylogenesis:0.729 | tests:0.727 | observing:0.726 | ontogeny:0.715 | physiology:0.710 | lines:0.705,"N:0.618 | F:0.207 | Man:0.011 | NER:0.009 | MIN:0.008 | EDUCATION:0.007 | Education:0.007 | Journal Anthropological Institute:0.006 | Lit:0.006 | Mental:0.004 | Time:0.004 | Seneca:0.003 | Organ:0.003 | Brain:0.003 | BRAIN:0.003 | Mind:0.002 | Nervous:0.002 | Instinct:0.002 | Tula:0.002 | NATURE:0.002 | Adams, Mirabeau:0.002 | Relation:0.002 | Association:0.002 | State:0.002 | Animals:0.001"
840,edu953_ReportOfficeEducation1895Vol2_ocr.pdf,Report Office Education1895 Vol2,louis:0.921 | algebra:0.909 | dear:0.888 | mrs:0.877 | coursesthe:0.845 | suction:0.828 | cookers:0.820 | printing:0.813 | chorus:0.796 | culture:0.794 | units:0.790 | singing:0.786 | geography:0.783 | superintendent:0.773 | prints:0.770 | housekeeping:0.768 | inches:0.767 | botany:0.765 | patternmaking:0.758 | total:0.751 | patterns:0.748 | literature:0.736 | girls:0.732 | geographical:0.732 | rank:0.725,Thick:0.631 | Willis S. Garter:0.036 | Cells):0.026 | Hiawatha:0.017 | Grown:0.017 | Freehand:0.014 | Homeric:0.012 | Odyssey:0.010 | Goteborg:0.008 | Saygny:0.006 | BUI[OSTYD:0.006 | the “United Kingdoms”:0.006 | Woodrow & Wightman:0.005 | Santayana:0.005 | Iowa:0.005 | Harvard:0.003 | S. C.:0.003 | Kensington:0.003 | Jewel:0.003 | AES:0.003 | University School:0.003 | Grahiin Idaho:0.003 | Fichte:0.003 | Blackboard:0.003 | Suraeyg:0.002
841,edu195_PupilSelfGovernment_ocr.pdf,Pupil Self Government,oh:0.749 | net:0.618 | schools:0.590 | education:0.557 | classroom:0.555 | pupils:0.509 | march:0.492 | april:0.492 | rev:0.433 | recent:0.358 | dec:0.336 | teachers:0.260 | school:0.252 | :0.231 | principal:0.220 | selfgovernment:0.189 | teacher:0.183 | children:0.179 | may:0.159 | child:0.057 | upon:0.049 | one:0.041 | moral:0.037 | (a):0.037 | court:0.035,Li:0.222 | School:0.101 | SelfGovern:0.056 | SELFGOVERNMENT:0.054 | PUPIL:0.047 | Principal:0.034 | Department:0.031 | PUPIL SELFGOVERNMENT:0.026 | Order:0.020 | City:0.018 | Met:0.018 | Charge:0.017 | Board:0.015 | Assembly:0.014 | VIT:0.014 | Nature:0.013 | Aldermen:0.011 | Introduction:0.010 | Public School:0.009 | Guilty:0.007 | Words:0.007 | Health:0.007 | Tory:0.006 | CIVICS:0.005 | SelfGovernment School:0.005
842,edu471_TeacherSchool_ocr.pdf,Teacher School,"fourth:0.529 | divisions:0.523 | dear:0.513 | division:0.492 | third:0.488 | educational:0.471 | questions:0.465 | surroundings:0.454 | leadership:0.445 | leaders:0.441 | numbers:0.439 | fifth:0.432 | assign:0.423 | lessons:0.409 | seventh:0.406 | sixth
:0.404 | textbook:0.403 | reaching:0.392 | ich:0.384 | answered:0.384 | attention:0.377 | sympathy:0.357 | :0.323 | many:0.322 | of:0.297",Emerson:0.232 | Us:0.097 | CaTHL aNnooas Usual:0.070 | Kenneth Colegrove:0.070 | Elementary School Standards:0.059 | Organizing:0.045 | Kilpatrick:0.028 | James Madison:0.025 | First May.—In:0.025 | SUGGESTED READINGS Wilson:0.023 | Ophelia:0.016 | SUGGESTED READINGS Stevenson:0.010 | European:0.010 | Rush:0.010 | T. B. Button:0.010 | Saddle:0.010 | METHOD:0.010 | Law:0.009 | Interests:0.009 | Bennett:0.007 | Montaigne:0.007 | Paris:0.006 | Benton Scorecard:0.005 | Christian:0.005 | The Recitation:0.005
843,edu493_VariationAchievementAbility_ocr.pdf,Variation Achievement Ability,os:0.943 | several:0.534 | placed:0.396 | gin4:0.380 | educational:0.379 | oil:0.370 | achievement:0.365 | iv:0.345 | teachers:0.340 | others:0.332 | fallen:0.331 | intelligence:0.324 | one:0.298 | :0.254 | grades:0.219 | grade:0.218 | pupils:0.174 | pupil:0.173 | study:0.167 | arithmetic:0.158 | tests:0.097 | children:0.050 | groups:0.05 | trade:0.039 | group:0.038,Cleveland:0.222 | Handwriting:0.115 | Teachers’ College Record:0.067 | Defective:0.054 | Thomas Alexander:0.053 | Complex Processes:0.050 | Group Specimens:0.035 | Due & &:0.034 | Chicago:0.031 | Rapid:0.020 | Orders:0.017 | Spelling:0.014 | Songs:0.013 | Trades:0.012 | ABB You:0.011 | Toe Lay:0.010 | German:0.008 | METHOD:0.008 | NyaleBrg TAT:0.007 | New Work:0.007 | Tables:0.006 | Cripple:0.006 | Berwick & Work:0.006 | B. Copy:0.006 | GROUPS:0.005
844,edu701_HowTeachAmericanHistory_ocr.pdf,How Teach American History,philadelphia:0.874 | economics:0.785 | appleton:0.784 | flanagan:0.776 | celebrations:0.757 | nine:0.752 | references:0.751 | richmond:0.736 | fireplace:0.730 | economic:0.725 | fulton:0.722 | fultons:0.717 | bad:0.715 | colonial:0.711 | chimney:0.700 | virginia:0.693 | scribners:0.691 | economy:0.687 | publishing:0.682 | chapters:0.678 | chapter:0.670 | publication:0.665 | age:0.662 | simplicity:0.662 | day:0.662,History:0.107 | TEACHER:0.048 | America:0.047 | American:0.042 | AMERICAN:0.042 | USE:0.029 | New Work:0.027 | American History:0.024 | State:0.021 | Time:0.019 | See:0.019 | Boston:0.014 | Vol:0.011 | States:0.010 | Schools:0.010 | Macmillan:0.009 | Stories:0.008 | Group:0.008 | Chapter:0.008 | CHAPTER:0.008 | United States:0.008 | Cord:0.007 | NEED:0.007 | Education:0.006 | Report:0.006
845,edu217_FiscalSupportStateTeachersCollege_ocr.pdf,Fiscal Support State Teachers College,"enrollment
:0.411 | :0.411 | professors:0.260 | universities:0.256 | colleges:0.239 | university:0.236 | students:0.224 | teachers:0.209 | college:0.198 | institutions:0.162 | schools:0.154 | state:0.137 | cent:0.035 | budget:0.034 | teachers colleges:0.034 | normal:0.033 | maximum:0.033 | per:0.032 | per cent:0.031 | years:0.027 | median:0.026 | fiscal:0.021 | salary:0.021 | support:0.018 | state teachers:0.018",Toe a 2:0.092 | Utah:0.085 | Concord:0.073 | I.:0.055 | Cedar Walls:0.048 | Bemidji:0.036 | Mississippi Institutional:0.035 | Volumes:0.035 | Current Expense:0.033 | Hair:0.020 | I. Salaries:0.019 | The Macmillan Company:0.017 | Library:0.015 | the Normal Schools:0.015 | departments a. Agriculture:0.013 | KERR STANDARDS:0.012 | Kalamazoo:0.012 | Maximum:0.010 | Beaten State:0.010 | State:0.009 | County School Administration:0.009 | The Nation:0.009 | Arizona:0.009 | Inn:0.009 | Wipeilaitisc:0.009
846,edu762_BestWorldsClassic_ocr.pdf,Best Worlds Classic,"words:0.360 | thou:0.349 | must:0.305 | faith:0.303 | unto
:0.298 | envy:0.166 | word:0.160 | shall:0.145 | said:0.115 | upon:0.110 | life:0.106 | :0.094 | men:0.046 | man:0.045 | great:0.035 | one:0.028 | may:0.024 | would:0.023 | much:0.022 | good:0.020 | made:0.019 | time:0.019 | and:0.017 | first:0.016 | yet:0.015",Or:0.315 | Us:0.094 | Red:0.026 | WORLD:0.016 | Time:0.016 | Thou:0.016 | Word:0.014 | War:0.014 | Said:0.011 | Like:0.011 | Side:0.011 | Shall:0.011 | God:0.008 | Qui:0.008 | Hon:0.008 | Went:0.007 | Nature:0.007 | NATURE:0.007 | STU:0.006 | Down:0.006 | Death:0.006 | Faith:0.006 | House:0.006 | Country:0.005 | ENVY:0.005
847,edu521_PsychologyReligiousBelief_ocr.pdf,Psychology Religious Belief,el:0.959 | adolescence:0.854 | adolescent:0.804 | james:0.721 | pantheism:0.718 | psychobiologie:0.705 | red:0.699 | psychologische:0.686 | upanishads:0.668 | prayer:0.657 | conscious:0.646 | presence:0.641 | force:0.636 | prayers:0.636 | upanishad:0.633 | light:0.612 | psychologie:0.611 | instinctive:0.609 | psychophysiologie:0.607 | consciousness:0.603 | religionspsychologie:0.601 | mystic:0.599 | lighting:0.598 | godconsciousness:0.595 | prayermeeting:0.592,N:0.510 | F:0.208 | El:0.063 | Ll:0.034 | Religi:0.014 | BELIEF:0.010 | Man:0.009 | Thou:0.008 | Him:0.005 | Religion:0.005 | Psychol:0.005 | Reason:0.004 | Time:0.004 | Z:0.003 | Ism:0.002 | Spirit:0.002 | Nature:0.002 | Mind:0.002 | NOR:0.002 | Authority:0.002 | Cause:0.002 | Yahweh:0.002 | Consciousness:0.002 | ECA:0.002 | Doubt:0.001
848,edu509_Euthenics_ocr.pdf,Euthenics,"given:0.502 | prof:0.474 | mrs:0.467 | professor:0.460 | efficiency:0.452 | kept
:0.414 | :0.401 | alice:0.353 | president:0.349 | habits:0.343 | flies:0.335 | william:0.329 | charles:0.313 | george:0.298 | schools:0.291 | society:0.288 | daily:0.282 | jacob:0.264 | education:0.197 | environment:0.144 | health:0.140 | life:0.130 | knowledge:0.108 | must:0.096 | may:0.046",Euthenics:0.118 | EUTHENICS:0.118 | CHILD:0.098 | House:0.067 | State:0.051 | POWER:0.045 | Air:0.043 | Met:0.029 | Peri:0.022 | America:0.019 | Grow:0.017 | Board:0.016 | Nature:0.016 | Society:0.016 | Labor:0.016 | WHY:0.015 | American:0.010 | Workers:0.009 | EXCEPT:0.008 | Next:0.007 | Evolution:0.006 | Struggle:0.006 | The United States:0.006 | Board of Health:0.006 | the United States:0.006
849,edu751_DrZCGravesMarySharpCollege-OCR_ocr.pdf,Dr Z C Graves Mary Sharp College- O C R,elizabeth:0.964 | sarah:0.949 | frances:0.944 | chattanooga:0.917 | nine:0.904 | murfreesboro:0.882 | battle:0.880 | mulberry:0.835 | german:0.828 | need:0.787 | shelbyville:0.787 | austin:0.777 | scales:0.776 | turn:0.771 | fancy:0.753 | houston:0.746 | scottsboro:0.734 | jacksboro:0.725 | boonesboro:0.705 | fayetteville:0.703 | scale:0.702 | brownsville:0.688 | war:0.677 | galveston:0.674 | turned:0.674,G:0.326 | His:0.048 | Penn:0.032 | Mary:0.027 | MARY:0.027 | TED:0.024 | Graves:0.020 | GRAVES:0.020 | SHARP:0.020 | Sharp:0.020 | Mary Sharp:0.019 | MARY SHARP:0.019 | Mrs:0.018 | Mary Sharp College:0.015 | Chester:0.013 | Winchester:0.012 | Miss:0.012 | Education:0.009 | HOM:0.008 | War:0.008 | Over:0.007 | NASHVILLE:0.006 | Nashville:0.006 | BRO:0.006 | Ark:0.005
850,edu715_ProblemsEducationalAdmin_ocr.pdf,Problems Educational Admin,cubberley:0.989 | engelhardt:0.984 | mcgaughy:0.983 | watertown:0.980 | harrisburg:0.943 | mud:0.939 | sov:0.923 | paper:0.921 | ft:0.920 | yearbook:0.916 | kept:0.904 | yearbooks:0.894 | economics:0.891 | act:0.886 | sewing:0.877 | prayer:0.876 | pp:0.875 | writ:0.874 | menard:0.865 | valley:0.861 | step:0.858 | drawing:0.850 | townships:0.845 | ch:0.845 | web:0.830,Genasco:0.308 | Jonesville Jefferson School:0.122 | Solid From.—Ri:0.049 | e. Division:0.039 | N. C. 37.05:0.026 | Of Of:33 43:0.022 | Vocational D. Fund:0.021 | Reason &:0.019 | the Legal Records:0.019 | Grants:0.013 | Adams School:0.012 | J.B. Lyon:0.010 | Mary D. Kindergarten:0.010 | Armstrong:0.008 | Child Welfare:0.008 | Bancroft:0.007 | MiUBIG:0.007 | Mind To:0.006 | N. L. ENGELHARDT:0.006 | P. Child Accounting:0.006 | El.:0.005 | c. Child:0.005 | LOCAL SCHOOL SYSTEMS:0.004 | CURRICULA:0.004 | Modern Health Crusades’s:0.004
851,edu163_ModernMethodsTeaching_ocr.pdf,Modern Methods Teaching,parker:0.966 | wilson:0.955 | volley:0.953 | xiv:0.953 | engelhardt:0.949 | englehardt:0.935 | prayer:0.876 | four:0.872 | butt:0.861 | charters:0.815 | china:0.802 | seamanship:0.768 | full:0.755 | division:0.748 | ants:0.745 | japan:0.739 | illustrations:0.730 | livingroom:0.709 | motivating:0.708 | holland:0.704 | drawings:0.694 | xiii:0.691 | rooms:0.690 | motivation:0.687 | librarian:0.685,Pupil:0.105 | Vera:0.089 | M. E.:0.089 | The Teacher Creating:0.054 | Pupil C:0.041 | An Francisco:0.036 | Lady:0.029 | Davis:0.022 | THE MODERN SCHOOL:0.022 | Fremont:0.021 | W.'C.:0.018 | Insect Life:0.017 | Curriculum:0.017 | 4) Music:0.016 | Cause:0.014 | Intelligence:0.013 | SET:0.012 | Bagley:0.012 | Dans Drinker:0.011 | School Review:0.011 | Andrew Jackson:0.009 | SCHEDULE:0.009 | Glass:0.009 | Withythese:0.008 | Spelling:0.008
852,edu717_EducationalMeasurements_ocr.pdf,Educational Measurements,starch:0.960 | smith:0.892 | gray:0.871 | mud:0.858 | tone:0.849 | ten:0.831 | theme:0.831 | progressive:0.766 | light:0.766 | belly:0.758 | muddy:0.753 | color:0.751 | blue:0.749 | five:0.745 | nine:0.741 | lights:0.738 | scapula:0.704 | weight:0.701 | white:0.700 | weigh:0.694 | green:0.691 | black:0.690 | rests:0.690 | colors:0.689 | miles:0.687,Century:0.565 | W:0.149 | Le:0.063 | A.:0.020 | Favorite Took:0.011 | Howerth:0.009 | SCHOOL:0.008 | Virgil:0.007 | ABILITY:0.005 | Median:0.005 | W. F. The:0.005 | Pompeii:0.005 | Harvard University:0.004 | Will:0.004 | List:0.004 | EDUCATIONAL:0.003 | Marks:0.003 | D.:0.003 | SSE:0.003 | ENE:0.003 | Qui:0.003 | Lichtern:0.003 | Deephaven:0.002 | Tube des Mittags:0.002 | Dora:0.002
853,edu965_ReportOfficeEducation1911Vol2_ocr.pdf,Report Office Education1911 Vol2,attleboro:0.975 | overcontinued:0.964 | hampshire:0.963 | classified:0.957 | reported:0.957 | proportion:0.955 | penance:0.942 | seamen:0.940 | gainesville:0.934 | auckland:0.926 | seminarists:0.921 | bites:0.896 | been:0.895 | activities:0.893 | engitieer:0.869 | schoolsinstructor:0.859 | iv:0.851 | material:0.848 | waterbury:0.845 | manitowoc:0.844 | engineering:0.843 | engineers:0.839 | all:0.836 | clinton:0.821 | salaries:0.821,New Camp:0.152 | Into Memorial University:0.103 | OFS:0.075 | Mississippi—55.8:0.053 | Claremont:0.026 | TOD PIOFXO:0.024 | Bowdoin College:0.024 | ULUIMAN PUL:0.021 | University of Chicago:0.016 | Vincent College:0.012 | 000s He:0.011 | NORTH CAROLINA:0.010 | PloysuBy:0.009 | Pittsburgh:0.008 | Cedarville College:0.008 | DOB:0.007 | Subventions:0.007 | YRS:0.007 | O1B19 &:0.007 | Jury:0.007 | end][09 Ulopaog:0.007 | Agriculture:0.006 | McKees Locks:0.006 | AIWNOW:0.006 | UYOL:0.006
854,edu927_SuggestionsModernScienceConcerningEdu_ocr.pdf,Suggestions Modern Science Concerning Edu,"education:0.468 | nature:0.387 | :0.379 | teachers
:0.362 | behavior:0.213 | schools:0.196 | children:0.173 | child:0.160 | school:0.158 | life:0.147 | study:0.135 | one:0.069 | must:0.036 | work:0.031 | may:0.029 | would:0.027 | mental:0.024 | development:0.024 | upon:0.023 | many:0.017 | mental moral:0.017 | individual:0.017 | even:0.016 | world:0.016 | us:0.015",School:0.145 | PROBLEM:0.089 | Habit:0.067 | HABIT:0.067 | MET:0.066 | Time:0.064 | PROBLEMS:0.049 | PRACTICAL:0.042 | Society:0.033 | Mary:0.029 | NEED:0.022 | CONSTRUCTIVE SCHOOL PROGRAM:0.018 | PRESENTDAY SOCIETY:0.013 | PRESENTDAY:0.013 | Pain:0.011 | Word:0.011 | Vol:0.011 | EFLEX:0.009 | Head:0.009 | Success:0.008 | LECTURE:0.008 | Pasteur:0.007 | Latin:0.007 | University:0.006 | Meyer:0.006
855,edu465_HermitEnglishLiterature_ocr.pdf,Hermit English Literature,overland:0.961 | cf:0.917 | trans:0.907 | furnivall:0.905 | 138ff:0.875 | 115ff:0.845 | 199ff:0.805 | 193ff:0.802 | 200ff:0.801 | 227ff:0.798 | 155ff:0.795 | guthlacs:0.791 | 201ff:0.779 | poetry:0.775 | 141ff:0.774 | monasteries:0.771 | 82the:0.769 | guthlaci:0.766 | 213ff:0.762 | poems:0.762 | cuthbert:0.757 | twenty:0.754 | cuthberts:0.733 | berwick:0.728 | ante:0.724,El:0.109 | La:0.100 | Us:0.074 | Ai:0.065 | Man:0.038 | Men:0.028 | English:0.019 | Ran:0.013 | Thou:0.012 | Time:0.011 | Permits:0.010 | Vol:0.009 | Ton:0.009 | London:0.008 | Win:0.008 | Christ:0.008 | Chap:0.007 | Work:0.007 | Into:0.006 | Love:0.006 | Lay:0.006 | England:0.005 | Place:0.005 | Chapter:0.005 | Angel:0.005
856,edu721_HandbookPracticeTeachers_ocr.pdf,Handbook Practice Teachers,five:0.861 | ft:0.845 | 9s:0.732 | 10s:0.716 | dozen:0.660 | proposals:0.599 | 7s:0.592 | john:0.584 | 8s:0.575 | esq:0.555 | thirty:0.552 | two:0.541 | childs:0.529 | leading:0.506 | lessons:0.491 | following:0.489 | teaching:0.485 | among:0.480 | drawing:0.479 | management:0.466 | follows:0.462 | series:0.448 | 5s:0.442 | quarter:0.441 | month:0.431,"SCHOOL:0.193 | Time:0.119 | Drill:0.057 | HOS:0.050 | Grammar:0.048 | GRAMMAR:0.048 | Principles:0.035 | Mary:0.031 | PRIMARY:0.029 | Distinct:0.023 | Composition:0.019 | ERG:0.019 | Success:0.017 | America:0.016 | English:0.016 | Colonies:0.014 | Elementary:0.013 | Manner
:0.011 | American:0.008 | Fractions:0.007 | Lincoln:0.005 | Recognition:0.005 | Clark:0.005 | Irving:0.005 | England:0.005"
857,edu618_SchoolEfficiency_ocr.pdf,School Efficiency,xiv:0.957 | curtis:0.918 | fatigue:0.896 | precautions:0.879 | path:0.870 | janitors:0.868 | punishment:0.863 | humidity:0.848 | five:0.839 | eleven:0.834 | recreation:0.832 | prizes:0.830 | xivxvi:0.827 | vocational:0.799 | punishments:0.793 | four:0.791 | fatigued:0.789 | drudgery:0.785 | cooperative:0.779 | tiredness:0.771 | obedience:0.770 | desk:0.754 | habits:0.746 | wastes:0.743 | contests:0.742,Ll:0.193 | School:0.110 | SCHOOL:0.110 | TEACHER:0.055 | Child:0.054 | Pupil:0.044 | PUPIL:0.044 | Time:0.026 | Education:0.025 | Teachers:0.022 | SCHOOL EFFICIENCY:0.013 | State:0.012 | Parent:0.010 | Health:0.008 | COMMUNITY:0.007 | Habit:0.007 | Daily:0.007 | DAILY:0.007 | PUNISHMENT:0.007 | Punishment:0.007 | ROUTINE:0.006 | Bulletin:0.006 | Tom:0.005 | Needs:0.005 | Bulletin To:0.004
858,edu306_Behaviorism_ocr.pdf,Behaviorism,"mrs:0.958 | fig:0.939 | twelve:0.737 | ff:0.623 | wriggles:0.554 | agnes:0.540 | figures:0.535 | available:0.503 | above:0.474 | psychology:0.469 | rested:0.445 | intervals:0.434 | blocks:0.432 | offered:0.422 | locks:0.417 | interval:0.403 | pie
:0.402 | alone:0.401 | sixhour:0.399 | war:0.390 | reaction:0.376 | rev:0.357 | consultant:0.347 | good:0.344 | thee:0.344",St:0.264 | Ll:0.151 | Li:0.120 | X:0.068 | Response:0.027 | Habit:0.018 | Word:0.014 | Peri:0.014 | Old:0.013 | Thou:0.013 | NGS:0.012 | Responses:0.012 | Land:0.012 | Infant:0.012 | Psychol:0.010 | Verbal:0.009 | Behaviorism:0.009 | Stimuli:0.009 | System:0.009 | Mean:0.007 | Organs:0.007 | Lecture:0.006 | PERSONALITY:0.006 | Personality:0.006 | Eye:0.006
859,edu905_LecturesTeaching_ocr.pdf,Lectures Teaching,"lessons:0.520 | teach:0.509 | lesson:0.461 | learning:0.444 | study:0.436 | teachers:0.408 | learn
:0.406 | teaching:0.182 | school:0.169 | teacher:0.150 | one:0.097 | may:0.068 | :0.054 | good:0.036 | little:0.031 | well:0.027 | would:0.026 | time:0.024 | use:0.024 | life:0.021 | two:0.020 | words:0.019 | met:0.018 | give:0.018 | first:0.018",Picturesque:0.592 | Air P. Kidney:0.089 | Athens:0.049 | the Medieval Universities:0.045 | Highest:0.019 | Sa:0.012 | the Belgian Government:0.012 | Johnson:0.010 | Air Am:0.009 | Legitimate Preparation:0.007 | Philadelphia:0.005 | Time:0.004 | John Porter’s Give:0.004 | Biographical Lessons:0.004 | Practical Uses:0.003 | Karl Russell’s Life:0.003 | Truly:0.003 | Addison and Steel:0.003 | Rule:0.002 | Stock:0.002 | Cicero:0.002 | Earners:0.002 | 104 Discipline:0.002 | Schools:0.002 | George Some:0.002
860,edu351_PrimarySchool_ocr.pdf,Primary School,busywork:0.977 | warne:0.965 | pp:0.914 | jerking:0.909 | loose:0.906 | speeches:0.896 | tone:0.894 | divisions:0.883 | burgess:0.877 | figs:0.864 | death:0.844 | illustrations:0.835 | vol:0.832 | dismissal:0.831 | fifth:0.823 | grape:0.816 | grown:0.815 | publicschool:0.807 | fairies:0.804 | count:0.803 | recitation:0.787 | web:0.786 | five:0.785 | cities:0.784 | mcnally:0.781,W:0.253 | IIT:0.182 | At:0.160 | Trade of:0.030 | Children:0.027 | School:0.022 | Mary:0.011 | Helen F. Iron:0.011 | PRIMARY:0.010 | The Child:0.009 | Dans C. Anderson:0.009 | May:0.008 | TauGcut:0.007 | Garden:0.007 | Rep:0.007 | Ran:0.006 | REALLY:0.006 | PRIMARY SCHOOL:0.005 | THE PRIMARY SCHOOL:0.005 | Charles Smith:0.004 | G. E.’s:0.004 | Z. 8.30 9.00:0.004 | WRITTEN:0.004 | TEND:0.004 | Written:0.004
